category,predictor,nfactors,k,recall,precision
Toys and Games,CDL-SDAE-SGD,25,153,0.9958347272716844,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,154,0.9958350395613769,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,155,0.9958353518510693,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,156,0.9958356641407616,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,157,0.9958359764304541,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,158,0.9958362887201465,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,159,0.9958366010098387,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,160,0.9958369132995313,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,161,0.9958372255892237,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,162,0.9958375378789162,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,163,0.9958378501686086,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,164,0.9958381624583008,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,165,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,166,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,167,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,168,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,169,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,170,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,171,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,172,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,173,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,174,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,175,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,176,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,177,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,178,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,179,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,180,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,181,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,182,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,183,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,184,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,185,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,186,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,187,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,188,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,189,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,190,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,191,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,192,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,193,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,194,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,195,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,196,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,197,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,198,0.9958384747479934,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,199,0.9958384747479934,0.934785382546123
